id,funded_amount,loan_amount,activity,sector,use,country_code,country,region,currency,partner_id,posted_time,disbursed_time,funded_time,term_in_months,lender_count,tags,borrower_genders,repayment_interval,date
980655,1525,1525,Embroidery,Arts,to start her saree stone work business.,IN,India,Mohanur,INR,428,2015-11-18 06:53:34+00:00,2015-10-29 07:00:00+00:00,2015-12-05 12:47:03+00:00,21,61,"#Woman Owned Biz, #Fabrics, user_favorite, user_favorite, user_favorite","female, female, female, female, female",monthly,18/11/15
980621,475,475,Farming,Agriculture,"to purchase inputs like fertilizers, manures and straw to facilitate the cultivation of mushrooms.",IN,India,"Odagaon, Odisha",INR,241,2015-11-18 06:30:13+00:00,2015-11-13 08:00:00+00:00,2015-12-06 04:34:33+00:00,43,19,,"female, female",bullet,18/11/15
980614,475,475,Agriculture,Agriculture,to purchase a vehicle for transporting the produce from the place of production to the market.,IN,India,"Odagaon, Odisha",INR,241,2015-11-18 06:16:35+00:00,2015-11-13 08:00:00+00:00,2015-12-02 02:48:03+00:00,43,18,,"female, female",bullet,18/11/15
980589,475,475,Dairy,Agriculture,to purchase another cow to increase her sales.,IN,India,"Odagaon, Odisha",INR,241,2015-11-18 05:27:07+00:00,2015-11-13 08:00:00+00:00,2015-12-03 15:42:12+00:00,43,18,,"female, female",bullet,18/11/15
980591,475,475,Poultry,Agriculture,"to purchase feeds and fodders, vaccines and medicines for the chicks.",IN,India,"Odagaon, Odisha",INR,241,2015-11-18 05:36:37+00:00,2015-11-13 08:00:00+00:00,2015-11-24 01:26:51+00:00,43,13,,"female, female",bullet,18/11/15
981394,775,775,Higher education costs,Education,to pay the course fees for getting a degree to be a Certified Professional Accountant (CPA),IN,India,"Khurda, Odisha",INR,241,2015-11-19 09:49:34+00:00,2015-11-13 08:00:00+00:00,2015-11-24 05:16:57+00:00,43,16,"user_favorite, user_favorite",female,bullet,19/11/15
981213,1525,1525,Higher education costs,Education,to pay her engineering course fees.,IN,India,"Semliguda, Odisha",INR,241,2015-11-19 06:12:30+00:00,2015-11-16 08:00:00+00:00,2015-12-01 18:40:27+00:00,43,57,"#Female Education, #Schooling, user_favorite",female,bullet,19/11/15
981409,775,775,Higher education costs,Education,to pay the course fees for getting a degree to be a certified professional accountant (CPA).,IN,India,"Khurda, Odisha",INR,241,2015-11-19 10:14:18+00:00,2015-11-13 08:00:00+00:00,2015-12-01 21:08:02+00:00,43,30,#Schooling,male,bullet,19/11/15
981427,775,775,Higher education costs,Education,to pay the course fees for getting a degree to be a certified professional accountant (CPA).,IN,India,"Khurda, Odisha",INR,241,2015-11-19 10:32:17+00:00,2015-11-13 08:00:00+00:00,2015-12-01 18:49:20+00:00,43,27,"#Schooling, #Female Education",female,bullet,19/11/15
982064,475,475,Weaving,Arts,"to buy the necessary raw materials like cotton threads, starch to treat the threads and chemical colors to dye the threads in bulk.",IN,India,"Phulbani, Odisha",INR,241,2015-11-20 10:32:09+00:00,2015-11-13 08:00:00+00:00,2015-12-02 10:00:22+00:00,43,19,"user_favorite, #Woman Owned Biz, #Fabrics","female, female",bullet,20/11/15
982262,775,775,Retail,Retail,To purchase raw materials for her paan shop microenterprise.,IN,India,Dahod,INR,428,2015-11-20 14:33:03+00:00,2015-11-23 08:00:00+00:00,2015-12-06 04:42:31+00:00,14,28,"user_favorite, #Parent, #Schooling, #Woman Owned Biz, user_favorite, user_favorite, user_favorite","female, female, female, female, female",monthly,20/11/15
982235,850,850,Fruits & Vegetables,Food,to purchase raw materials for her vegetable business.,IN,India,Dahod,INR,428,2015-11-20 14:08:46+00:00,2015-11-23 08:00:00+00:00,2015-12-01 20:33:14+00:00,14,26,"#Parent, #Woman Owned Biz, user_favorite, user_favorite, user_favorite","female, female, female, female",monthly,20/11/15
982105,625,625,Beauty Salon,Services,to expand her beauty parlor business.,IN,India,Dahod,INR,428,2015-11-20 11:20:13+00:00,2015-11-24 08:00:00+00:00,2015-12-03 01:16:58+00:00,14,16,"#Health and Sanitation, #Schooling, #Parent, #Woman Owned Biz, user_favorite","female, female, female, female",monthly,20/11/15
982049,475,475,Livestock,Agriculture,to purchase another buffalo to add to her lot,IN,India,"Phulbani, Odisha",INR,241,2015-11-20 10:06:10+00:00,2015-11-13 08:00:00+00:00,2015-12-07 10:49:35+00:00,43,16,"#Animals, #Biz Durable Asset, #Female Education, #Parent, #Woman Owned Biz","female, female",bullet,20/11/15
982089,700,700,Personal Housing Expenses,Housing,to build a new and well-equipped toilet.,IN,India,"Phulbani, Odisha",INR,241,2015-11-20 11:02:52+00:00,2015-11-13 08:00:00+00:00,2015-12-01 19:02:10+00:00,43,28,user_favorite,"female, female, female",bullet,20/11/15
982035,700,700,Personal Housing Expenses,Housing,to build a hygienic toilet in her home.,IN,India,"Phulbani, Odisha",INR,241,2015-11-20 09:43:25+00:00,2015-11-13 08:00:00+00:00,2015-12-02 00:21:23+00:00,43,25,,"female, female, female",bullet,20/11/15
982682,475,475,Crafts,Arts,"to buy raw clay, paint, and other materials so she can work and fill her customers' orders.",IN,India,"Phulbani, Odisha",INR,241,2015-11-21 05:07:50+00:00,2015-11-13 08:00:00+00:00,2015-12-03 01:49:47+00:00,43,14,"#Parent, #Woman Owned Biz","female, female",bullet,21/11/15
982765,775,775,Fruits & Vegetables,Food,"to purchase potatoes, tomatoes, onions, garlic, cauliflowers and chilli for her vegetable business.",IN,India,Dahod,INR,428,2015-11-21 13:17:05+00:00,2015-11-23 08:00:00+00:00,2015-12-03 00:55:57+00:00,14,14,"user_favorite, #Parent, #Vegan, #Woman Owned Biz","female, female, female, female, female",monthly,21/11/15
982676,475,475,Embroidery,Arts,to buy a new sewing machine and overlocker,IN,India,"Phulbani, Odisha",INR,241,2015-11-21 04:46:20+00:00,2015-11-13 08:00:00+00:00,2015-12-01 19:36:42+00:00,43,17,"#Fabrics, #Parent, #Woman Owned Biz","female, female",bullet,21/11/15
982820,1225,1225,Home Products Sales,Retail,To purchase materials for her utensil business,IN,India,Dahod,INR,428,2015-11-21 18:44:39+00:00,2015-11-23 08:00:00+00:00,2015-12-12 00:49:49+00:00,14,24,"user_favorite, #Parent, #Woman Owned Biz","female, female, female, female",monthly,21/11/15
982813,775,775,Recycling,Services,to buy more scrap items and to expand her scrap-selling microenterprise.,IN,India,Dahod,INR,428,2015-11-21 17:54:52+00:00,2015-11-23 08:00:00+00:00,2015-11-28 16:06:34+00:00,14,18,"user_favorite, user_favorite, #Eco-friendly, #Parent, #Schooling, #Woman Owned Biz","female, female, female",monthly,21/11/15
982704,700,700,Personal Housing Expenses,Housing,to build a well-equipped hygienic toilet and attach all the requisite sanitary fittings to it.,IN,India,"Phulbani, Odisha",INR,241,2015-11-21 06:41:36+00:00,2015-11-13 08:00:00+00:00,2015-12-02 03:51:24+00:00,43,28,user_favorite,"female, female, female",bullet,21/11/15
982712,700,700,Personal Housing Expenses,Housing,to build a hygienic toilet in her home.,IN,India,"Phulbani, Odisha",INR,241,2015-11-21 07:37:13+00:00,2015-11-13 08:00:00+00:00,2015-12-01 21:08:02+00:00,43,27,,"female, female, female",bullet,21/11/15
982688,475,475,Dairy,Agriculture,to purchase another cow and supplement her family's income.,IN,India,"Phulbani, Odisha",INR,241,2015-11-21 05:28:29+00:00,2015-11-13 08:00:00+00:00,2015-12-03 06:04:24+00:00,43,17,,"female, female",bullet,21/11/15
982697,475,475,Manufacturing,Manufacturing,"to by raw materials in bulk quantities, as well as tools like a foot-held apparatus, knives, scissors, scales, and needles.",IN,India,"Phulbani, Odisha",INR,241,2015-11-21 05:59:15+00:00,2015-11-13 08:00:00+00:00,2015-12-03 03:54:52+00:00,43,19,volunteer_like,"female, female",bullet,21/11/15
982708,700,700,Higher education costs,Education,to pay the course fees for her daughter's banking course.,IN,India,"Phulbani, Odisha",INR,241,2015-11-21 06:52:57+00:00,2015-11-13 08:00:00+00:00,2015-12-01 21:08:15+00:00,43,28,"#Female Education, #Schooling","female, female, female",bullet,21/11/15
983125,475,475,Dairy,Agriculture,to buy another cow and scale up her business.,IN,India,"Odagaon, Odisha",INR,241,2015-11-23 05:34:27+00:00,2015-11-17 08:00:00+00:00,2015-12-05 21:00:22+00:00,43,16,,"female, female",bullet,23/11/15
983210,700,700,Personal Housing Expenses,Housing,to build a clean and well-equipped toilet with all basic sanitation facilities.,IN,India,"Odagaon, Odisha",INR,241,2015-11-23 06:47:22+00:00,2015-11-17 08:00:00+00:00,2015-12-03 18:52:33+00:00,43,28,"#Eco-friendly, #Health and Sanitation, #Parent, user_favorite","female, female, female",bullet,23/11/15
983711,925,925,Sewing,Services,to purchase a sewing machine to expand her sewing business,IN,India,Dahod,INR,428,2015-11-23 13:21:37+00:00,2015-11-23 08:00:00+00:00,2015-11-29 01:10:56+00:00,14,23,"user_favorite, user_favorite, #Woman Owned Biz, #Parent, #Fabrics, #Biz Durable Asset, user_favorite","female, female, female, female",monthly,23/11/15
983099,475,475,Livestock,Agriculture,to buy more numbers of goats for her business.,IN,India,"Odagaon, Odisha",INR,241,2015-11-23 04:53:07+00:00,2015-11-17 08:00:00+00:00,2015-12-09 04:56:41+00:00,43,19,"#Single Parent, #Parent, #Woman Owned Biz, #Supporting Family, #Animals","female, female",bullet,23/11/15
983184,475,475,Tailoring,Services,to purchase more cloth and a new tailoring machine,IN,India,"Odagaon, Odisha",INR,241,2015-11-23 06:25:40+00:00,2015-11-17 08:00:00+00:00,2015-12-08 15:34:46+00:00,43,19,"#Fabrics, #Widowed, #Woman Owned Biz","female, female",bullet,23/11/15
983230,475,475,Tailoring,Services,to buy a new tailoring machine which would help her start up her business.,IN,India,"Odagaon, Odisha",INR,241,2015-11-23 07:00:14+00:00,2015-11-17 08:00:00+00:00,2015-12-02 13:38:18+00:00,43,18,"#Parent, #Inspiring Story, #Biz Durable Asset, #Fabrics, #Woman Owned Biz, user_favorite","female, female",bullet,23/11/15
983728,1075,1075,Personal Housing Expenses,Housing,To improve sanitation facilities by constructing a toilet in her home,IN,India,Kulithalai,INR,428,2015-11-23 13:52:05+00:00,2015-11-16 08:00:00+00:00,2015-11-28 23:37:14+00:00,20,23,"user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, #Health and Sanitation, #Parent","female, female, female, female, female",monthly,23/11/15
983739,700,700,Sewing,Services,to purchase a sewing machine to expand her sewing business.,IN,India,Dahod,INR,428,2015-11-23 14:27:16+00:00,2015-11-25 08:00:00+00:00,2015-12-03 05:03:04+00:00,14,26,"user_favorite, user_favorite, #Fabrics, #Biz Durable Asset, #Parent, #Woman Owned Biz","female, female, female",monthly,23/11/15
983106,475,475,Bakery,Food,to buy more ingredients and cooking gas and pay for other required overhead costs.,IN,India,"Odagaon, Odisha",INR,241,2015-11-23 05:02:59+00:00,2015-11-17 08:00:00+00:00,2015-12-07 15:31:10+00:00,43,19,,"female, female",bullet,23/11/15
983725,1075,1075,Personal Housing Expenses,Housing,To purchase raw materials for the construction of a toilet in her home,IN,India,Kulithalai,INR,428,2015-11-23 13:44:28+00:00,2015-11-16 08:00:00+00:00,2015-12-09 19:59:41+00:00,20,40,"user_favorite, user_favorite, user_favorite, #Eco-friendly, #Health and Sanitation, #Parent","female, female, female, female, female",monthly,23/11/15
983721,1075,1075,Personal Housing Expenses,Housing,to construct a toilet in her home,IN,India,Kulithalai,INR,428,2015-11-23 13:36:32+00:00,2015-11-16 08:00:00+00:00,2015-11-28 23:33:07+00:00,20,23,"user_favorite, user_favorite, user_favorite, #Health and Sanitation, #Inspiring Story","female, female, female, female, female",monthly,23/11/15
983116,475,475,Tailoring,Services,to buy another sewing machine and to hire a girl for help.,IN,India,"Odagaon, Odisha",INR,241,2015-11-23 05:18:47+00:00,2015-11-17 08:00:00+00:00,2015-12-04 08:08:28+00:00,43,19,,"female, female",bullet,23/11/15
983157,475,475,Manufacturing,Manufacturing,"to purchase raw materials for her business like candle-making frames, wax, thread, scissor blades, and to repair her machine for gearing up her work.",IN,India,"Odagaon, Odisha",INR,241,2015-11-23 06:06:05+00:00,2015-11-17 08:00:00+00:00,2015-12-03 04:37:23+00:00,43,16,,"female, female",bullet,23/11/15
984069,475,475,Weaving,Arts,"to buy cotton threads, starch, chemicals, colours and detergents from the wholesale market",IN,India,"Odagaon, Odisha",INR,241,2015-11-24 05:42:48+00:00,2015-11-17 08:00:00+00:00,2015-12-07 22:30:40+00:00,43,17,"#Fabrics, #Parent, #Woman Owned Biz","female, female",bullet,24/11/15
984607,925,925,Grocery Store,Food,"to purchase stock of oil, grains, etc. to expand her grocery store.",IN,India,Badwani,INR,428,2015-11-24 16:35:36+00:00,2015-11-27 08:00:00+00:00,2015-12-03 02:39:17+00:00,14,8,"user_favorite, #Fabrics, #Woman Owned Biz, user_favorite","female, female, female, female, female, female",monthly,24/11/15
984032,475,475,Dairy,Agriculture,to buy one more milch (milk) cow.,IN,India,"Odagaon, Odisha",INR,241,2015-11-24 05:10:18+00:00,2015-11-17 08:00:00+00:00,2015-12-04 18:48:51+00:00,43,19,,"female, female",bullet,24/11/15
984009,475,475,Livestock,Agriculture,to purchase more goats,IN,India,"Odagaon, Odisha",INR,241,2015-11-24 04:37:43+00:00,2015-11-17 08:00:00+00:00,2015-12-06 22:55:20+00:00,43,13,,"female, female",bullet,24/11/15
984617,700,700,Clothing Sales,Clothing,"to purchase stock of clothes like leggings, kurtis, etc. for her ready-made-clothes selling business.",IN,India,Jhabua,INR,428,2015-11-24 16:50:37+00:00,2015-11-27 08:00:00+00:00,2015-12-14 21:53:25+00:00,14,26,"user_favorite, #Parent, #Woman Owned Biz","female, female, female, female, female",monthly,24/11/15
984121,475,475,Embroidery,Arts,"to buy in bulk the half-finished skirts she will embroider and other fabrics, too.",IN,India,"Odagaon, Odisha",INR,241,2015-11-24 06:43:39+00:00,2015-11-17 08:00:00+00:00,2015-12-07 23:25:05+00:00,43,17,"#Fabrics, #Woman Owned Biz","female, female",bullet,24/11/15
984109,475,475,Crafts,Arts,to purchase raw materials such as bamboo and plywood in bulk.,IN,India,"Odagaon, Odisha",INR,241,2015-11-24 06:26:37+00:00,2015-11-17 08:00:00+00:00,2015-12-07 04:44:39+00:00,43,19,#Woman Owned Biz,"female, female",bullet,24/11/15
984089,475,475,Tailoring,Services,"to purchase fabric, ribbons, glitter and thread in bulk and repair her sewing machine",IN,India,"Odagaon, Odisha",INR,241,2015-11-24 06:01:59+00:00,2015-11-17 08:00:00+00:00,2015-12-08 21:52:51+00:00,43,19,"#Parent, #Fabrics, #Woman Owned Biz","female, female",bullet,24/11/15
984017,475,475,Weaving,Arts,"to purchase different coloured thread, fabric and some tools",IN,India,"Odagaon, Odisha",INR,241,2015-11-24 04:50:08+00:00,2015-11-17 08:00:00+00:00,2015-12-04 10:09:59+00:00,43,18,"#Fabrics, #Parent, #Schooling","female, female",bullet,24/11/15
984867,475,475,Weaving,Arts,"to purchase various raw materials like thread, colors, dyes, etc.",IN,India,"Odagaon, Odisha",INR,241,2015-11-25 04:58:53+00:00,2015-11-17 08:00:00+00:00,2015-12-07 09:03:39+00:00,43,19,"user_favorite, #Fabrics, #Parent, #Woman Owned Biz, #Inspiring Story","female, female",bullet,25/11/15
984895,1825,1825,Dairy,Agriculture,"To start her animal husbandry business and sell milk, ghee, etc",IN,India,Dhar,INR,428,2015-11-25 05:41:25+00:00,2015-11-24 08:00:00+00:00,2015-12-18 19:21:40+00:00,14,65,user_favorite,"female, female, female, female, female, female, female, female, female, female",monthly,25/11/15
984854,475,475,Home Appliances,Personal Use,to purchase a water purifier so that she can get clean safe water to drink,IN,India,"Odagaon, Odisha",INR,241,2015-11-25 04:38:13+00:00,2015-11-17 08:00:00+00:00,2015-12-02 01:18:16+00:00,43,18,"#Health and Sanitation, #Parent","female, female",bullet,25/11/15
984940,475,475,Farming,Agriculture,"to buy pesticides, fertilizers, organic manures, and quality seeds.",IN,India,"Odagaon, Odisha",INR,241,2015-11-25 06:42:12+00:00,2015-11-17 08:00:00+00:00,2015-12-03 22:22:55+00:00,43,19,"user_favorite, #Vegan, #Parent, #Sustainable Ag","female, female",bullet,25/11/15
984887,475,475,Farming,Agriculture,"to buy materials required to cultivate vegetables such as fertilizers, seeds, plants, etc.",IN,India,"Odagaon, Odisha",INR,241,2015-11-25 05:31:18+00:00,2015-11-17 08:00:00+00:00,2015-12-02 00:15:41+00:00,43,9,,"female, female",bullet,25/11/15
984955,475,475,Dairy,Agriculture,to buy another cow,IN,India,"Odagaon, Odisha",INR,241,2015-11-25 06:52:45+00:00,2015-11-17 08:00:00+00:00,2015-12-02 09:58:03+00:00,43,16,,"female, female",bullet,25/11/15
984922,475,475,Dairy,Agriculture,to buy another cow.,IN,India,"Odagaon, Odisha",INR,241,2015-11-25 06:28:09+00:00,2015-11-17 08:00:00+00:00,2015-12-02 06:20:57+00:00,43,19,,"female, female",bullet,25/11/15
984915,475,475,Embroidery,Arts,"to buy colorful thread, wool, stones, ribbons, glue, and other necessary items in bulk.",IN,India,"Odagaon, Odisha",INR,241,2015-11-25 06:18:38+00:00,2015-11-17 08:00:00+00:00,2015-12-02 13:44:34+00:00,43,17,,"female, female",bullet,25/11/15
984875,475,475,Manufacturing,Manufacturing,"to purchase raw materials in bulk, such as scented powder, wooden sticks, glue, and scented ether.",IN,India,"Odagaon, Odisha",INR,241,2015-11-25 05:12:13+00:00,2015-11-17 08:00:00+00:00,2015-12-08 12:22:21+00:00,43,19,"#Unique, #Woman Owned Biz, #Single","female, female",bullet,25/11/15
984963,475,475,Dairy,Agriculture,to buy one more cow to increase her revenues,IN,India,"Odagaon, Odisha",INR,241,2015-11-25 07:04:27+00:00,2015-11-17 08:00:00+00:00,2015-12-02 16:20:09+00:00,43,19,,"female, female",bullet,25/11/15
984898,475,475,Dairy,Agriculture,to purchase another cow for her farm.,IN,India,"Odagaon, Odisha",INR,241,2015-11-25 05:49:29+00:00,2015-11-17 08:00:00+00:00,2015-12-07 17:42:46+00:00,43,18,,"female, female",bullet,25/11/15
985665,700,700,Personal Housing Expenses,Housing,to build a well equipped toilet with a commode and attach all the requisite sanitary fittings to it,IN,India,"Balipatna, Odisha",INR,241,2015-11-26 04:39:25+00:00,2015-11-13 08:00:00+00:00,2015-12-02 05:38:40+00:00,43,10,,"female, female, female",bullet,26/11/15
